2,0,58
482,0,53
965,0,55
1449,0,56
1932,0,58
2416,0,58
2899,0,62
3383,0,63
3866,0,60
4350,0,61
4833,0,63
5317,0,64
5800,0,60
6284,0,60
6767,0,64
7251,0,64
7734,0,64
8218,0,61
8701,0,61
9185,0,60
9668,0,60
10152,0,61
10635,0,61
11119,0,61
11603,0,62
12086,0,62
12570,0,67
13054,0,63
13537,0,62
14021,0,62
14505,0,62
14900,89,60
14528,200,63
14044,200,64
13561,200,62
13077,200,66
12593,200,64
12110,200,61
11626,200,61
11142,200,61
10659,200,61
10175,200,61
9691,200,60
9208,200,62
8724,200,60
8240,200,62
7757,200,64
7273,200,64
6789,200,65
6306,200,63
5822,200,63
5338,200,65
4855,200,63
4371,200,62
3887,200,62
3404,200,61
2920,200,63
2436,200,60
1953,200,61
1469,200,59
985,200,60
502,200,60
18,200,61
278,400,61
761,400,60
1245,400,61
1729,400,60
2212,400,61
2696,400,61
3180,400,62
3663,400,61
4147,400,62
4631,400,62
5114,400,62
5598,400,62
6082,400,63
6565,400,66
7049,400,62
7533,400,64
8016,400,62
8500,400,61
8984,400,60
9467,400,61
9951,400,61
10435,400,63
10918,400,61
11402,400,62
11886,400,62
12369,400,63
12853,400,67
13337,400,61
13820,400,66
14304,400,64
14788,400,62
14729,600,63
14245,600,64
13761,600,62
13278,600,65
12794,600,69
12310,600,62
11827,600,61
11343,600,62
10859,600,62
10376,600,61
9892,600,62
9408,600,61
8925,600,61
8441,600,62
7957,600,61
7474,600,65
6990,600,65
6506,600,65
6023,600,63
5539,600,66
5055,600,55
4572,600,40
4088,600,31
3604,600,40
3121,600,48
2637,600,58
2153,600,61
1670,600,61
1186,600,60
702,600,62
219,600,62
107,800,61
591,800,62
1074,800,61
1558,800,58
2042,800,57
2525,800,58
3009,800,56
3493,800,58
3976,800,58
4460,800,62
4944,800,63
5427,800,59
5911,800,63
6395,800,63
6878,800,66
7362,800,63
7846,800,60
8329,800,62
8813,800,60
9297,800,63
9780,800,59
10264,800,59
10748,800,63
11231,800,60
11715,800,60
12199,800,62
12682,800,69
13166,800,62
13650,800,62
14133,800,62
14617,800,63
14899,1000,62
14416,1000,63
13932,1000,62
13448,1000,62
12964,1000,68
12480,1000,63
11996,1000,61
11513,1000,60
11029,1000,61
10545,1000,62
10061,1000,63
9577,1000,63
9094,1000,60
8610,1000,62
8126,1000,63
7643,1000,64
7159,1000,65
6675,1000,65
6192,1000,64
5708,1000,63
5224,1000,47
4741,1000,33
4257,1000,29
3773,1000,36
3290,1000,45
2806,1000,60
2322,1000,62
1839,1000,63
1355,1000,61
871,1000,62
388,1000,60
0,1096,64
380,1200,63
863,1200,61
1347,1200,61
1831,1200,60
2314,1200,63
2798,1200,64
3282,1200,65
3765,1200,61
4249,1200,61
4733,1200,61
5216,1200,61
5700,1200,64
6184,1200,61
6667,1200,63
7151,1200,66
7635,1200,62
8118,1200,61
8602,1200,63
9086,1200,60
9569,1200,60
10053,1200,59
10537,1200,60
11021,1200,61
11504,1200,62
11988,1200,62
12472,1200,66
12956,1200,65
13440,1200,63
13923,1200,63
14407,1200,62
14891,1200,63
14625,1400,62
14141,1400,63
13657,1400,64
13174,1400,64
12690,1400,66
12206,1400,62
11722,1400,62
11238,1400,62
10754,1400,62
10271,1400,62
9787,1400,62
9303,1400,62
8819,1400,63
8336,1400,63
7852,1400,61
7368,1400,54
6885,1400,49
6401,1400,45
5917,1400,41
5434,1400,34
4950,1400,35
4466,1400,42
3983,1400,45
3499,1400,57
3015,1400,63
2532,1400,62
2048,1400,60
1564,1400,62
1081,1400,62
597,1400,63
113,1400,63
170,1600,63
654,1600,62
1138,1600,62
1621,1600,62
2105,1600,63
2589,1600,64
3072,1600,62
3556,1600,61
4040,1600,63
4523,1600,63
5007,1600,62
5491,1600,65
5974,1600,64
6458,1600,64
6942,1600,65
7425,1600,65
7909,1600,64
8393,1600,64
8876,1600,63
9360,1600,61
9844,1600,59
10327,1600,61
10811,1600,62
11295,1600,61
11779,1600,62
12262,1600,63
12746,1600,69
13230,1600,63
13714,1600,63
14198,1600,63
14681,1600,64
14835,1800,63
14351,1800,62
13867,1800,62
13383,1800,63
12900,1800,69
12416,1800,62
11932,1800,63
11448,1800,60
10964,1800,61
10480,1800,61
9997,1800,59
9513,1800,60
9029,1800,63
8546,1800,64
8062,1800,66
7578,1800,56
7095,1800,45
6611,1800,37
6127,1800,25
5644,1800,23
5160,1800,37
4676,1800,58
4193,1800,64
3709,1800,63
3225,1800,65
2742,1800,63
2258,1800,62
1774,1800,63
1290,1800,64
807,1800,63
323,1800,65
0,1983,64
466,2000,63
950,2000,61
