0,274,423
0,574,423
0,875,427
0,1175,428
0,1475,428
0,1776,433
0,2077,432
0,2378,433
0,2678,432
0,2978,438
0,3278,437
0,3579,435
0,3879,436
0,4181,434
0,4481,437
0,4781,436
0,5082,436
0,5382,437
0,5682,436
0,5982,435
0,6284,432
0,6584,429
0,6885,419
0,7185,410
0,7485,397
0,7786,390
0,8086,387
0,8387,390
0,8688,393
0,8988,398
0,9288,405
0,9589,408
0,9889,412
0,10189,416
0,10491,416
0,10792,419
0,11093,418
0,11393,420
0,11693,417
293,11700,416
300,11406,418
300,11106,416
300,10804,417
300,10504,415
300,10204,417
300,9903,411
300,9603,403
300,9303,398
300,9002,397
300,8701,392
300,8401,387
300,8100,388
300,7800,397
300,7500,408
300,7199,417
300,6899,425
300,6597,429
300,6297,434
300,5997,435
300,5697,436
300,5396,435
300,5096,438
300,4796,438
300,4494,439
300,4194,435
300,3893,435
300,3593,437
300,3293,436
300,2993,435
300,2692,434
300,2391,431
300,2090,429
300,1790,429
300,1490,427
300,1189,428
300,889,425
300,589,421
300,287,420
313,0,422
600,13,422
600,314,420
600,614,426
600,914,426
600,1215,429
600,1516,428
600,1818,434
600,2118,435
600,2418,434
600,2719,432
600,3019,434
600,3319,436
600,3619,434
600,3921,436
600,4221,437
600,4522,437
600,4822,438
600,5122,438
600,5423,437
600,5723,434
600,6024,435
600,6325,432
600,6625,429
600,6925,422
600,7226,416
600,7526,407
600,7826,403
600,8128,394
600,8428,398
600,8728,400
600,9029,396
600,9329,398
600,9629,408
600,9930,412
600,10231,415
600,10531,418
600,10832,415
600,11132,415
600,11432,413
633,11700,411
900,11667,412
900,11365,412
900,11065,413
900,10765,412
900,10465,413
900,10164,411
900,9864,408
900,9564,404
900,9262,400
900,8962,400
900,8661,400
900,8361,398
900,8061,404
900,7761,409
900,7460,413
900,7159,422
900,6858,426
900,6558,432
900,6258,435
900,5957,437
900,5657,434
900,5357,437
900,5055,436
900,4754,436
900,4453,436
900,4153,435
900,3853,436
