0,187,216
0,487,215
0,787,216
0,1087,215
0,1388,214
0,1688,212
0,1988,213
0,2290,213
0,2590,213
0,2891,214
0,3191,215
0,3491,218
0,3791,218
0,4092,220
0,4393,222
0,4694,220
0,4994,220
0,5294,220
0,5595,218
0,5895,217
0,6195,217
0,6497,215
0,6797,215
0,7097,216
0,7398,217
0,7698,220
0,7998,221
0,8299,223
0,8600,224
0,8900,221
0,9201,219
0,9501,219
0,9801,215
0,10102,209
0,10402,211
0,10703,213
0,11004,213
0,11304,223
0,11604,225
205,11700,225
300,11495,223
300,11195,215
300,10893,211
300,10593,210
300,10292,210
300,9992,215
300,9692,219
300,9392,219
300,9091,220
300,8790,223
300,8488,224
300,8188,220
300,7888,219
300,7587,216
300,7287,215
300,6987,216
300,6686,215
300,6385,216
300,6084,217
300,5784,218
300,5484,221
300,5184,221
300,4883,221
300,4583,221
300,4281,221
300,3981,220
300,3681,218
300,3380,216
300,3080,214
300,2780,213
300,2480,213
300,2178,214
300,1878,214
300,1577,215
300,1277,216
300,977,216
300,676,215
300,376,216
300,75,217
526,0,217
600,226,217
600,526,216
600,827,215
600,1127,215
600,1427,214
600,1729,216
600,2029,215
600,2329,213
600,2630,214
600,2930,216
600,3230,219
600,3531,222
600,3832,222
600,4132,223
600,4433,223
600,4733,222
600,5033,222
600,5334,220
600,5634,221
600,5936,219
600,6237,217
600,6537,216
600,6838,216
600,7138,217
600,7438,218
600,7739,221
600,8039,222
600,8340,223
600,8641,221
600,8941,219
600,9241,220
600,9542,218
600,9842,214
600,10142,209
600,10444,209
600,10744,217
600,11044,223
600,11345,226
600,11645,225
845,11700,227
900,11454,226
900,11153,227
900,10852,221
900,10552,213
900,10252,211
900,9952,216
900,9651,218
900,9351,221
900,9049,220
900,8749,221
900,8449,222
900,8148,223
900,7848,221
900,7548,219
900,7248,220
900,6946,217
900,6646,217
900,6345,220
900,6045,220
900,5745,221
900,5444,224
900,5144,223
900,4843,223
900,4542,224
900,4242,224
900,3942,223
900,3641,221
900,3341,220
900,3041,216
900,2739,216
900,2439,215
900,2139,216
900,1838,217
900,1538,218
900,1238,217
900,937,216
900,636,218
900,334,218
900,34,220
1166,0,219
1200,267,219
1200,567,219
1200,867,219
1200,1168,219
1200,1469,220
1200,1769,219
1200,2070,218
1200,2370,217
1200,2670,219
1200,2971,220
1200,3271,224
1200,3573,223
1200,3873,225
1200,4173,224
1200,4473,223
1200,4774,225
1200,5074,224
1200,5374,224
1200,5676,222
1200,5976,221
1200,6277,221
1200,6577,221
1200,6877,222
1200,7177,222
1200,7478,222
1200,7779,223
1200,8080,224
1200,8380,222
1200,8680,221
1200,8981,221
1200,9281,221
1200,9581,220
1200,9883,215
1200,10183,221
1200,10483,223
1200,10784,229
1200,11084,230
1200,11384,230
1200,11685,230
1486,11700,231
1500,11414,233
1500,11113,233
1500,10813,227
1500,10513,220
1500,10212,220
1500,9912,224
1500,9611,223
1500,9309,221
1500,9009,224
1500,8708,225
1500,8408,223
1500,8108,225
